artistName	artistID	genre	img	popularity	numFollowers
Jimi Hendrix	776Uo845nYHJpNaStv1Ds4	album rock	https://i.scdn.co/image/14ce65949a921e76421a0164c17f9ebe0a8d76e8	74	2735785
Troye Sivan	3WGpXCj9YhhfX11TToZcXP	dance pop	https://i.scdn.co/image/6344b8eaca2f7d125e05594807f00c244be205a5	83	2719063
Manuel Turizo	0tmwSHipWxN12fsoLcFU3B	colombian pop	https://i.scdn.co/image/2e3fd4d8f3c80eb84b9de79c3e0e5cc26f33b1b9	86	2679640
Fergie	3r17AfJCCUqC9Lf0OAc73G	dance pop	https://i.scdn.co/image/8f3351450c30b08da0fcfc9a7c317570b6bb291d	73	2664225
Bebe Rexha	64M6ah0SkkRsnPGtGiRAbb	dance pop	https://i.scdn.co/image/2b2cf6697d742a48445ac00c1d5b135cc2b8089a	87	2662091
Madonna	6tbjWDEIzxoDsBA1FuhfPW	dance pop	https://i.scdn.co/image/19cf1c640fdaf39577fa07ad111d51cb1bc78216	78	2637964
Juan Gabriel	2MRBDr0crHWE5JwPceFncq	grupera	https://i.scdn.co/image/022102638a204d6cb0bb6276ba2656f9c92bf2c3	76	2637672
Hozier	2FXC3k01G6Gw61bmprjgqS	folk-pop	https://i.scdn.co/image/2e4114631a20bd71903bc335b88f872afdce9a33	80	2632938
Fleetwood Mac	08GQAI4eElDnROBrJRGE0X	album rock	https://i.scdn.co/image/8976b6b0aacba6f7859b1f0ab7bc0adcd6ea7444	82	2626708
Gwen Stefani	4yiQZ8tQPux8cPriYMWUFP	dance pop	https://i.scdn.co/image/ea8d8e719058c0623a768cdac9d3354d98b94e61	75	2619494
The 1975	3mIj9lX2MWuHmhNCA7LSCW	modern alternative rock	https://i.scdn.co/image/0185bb8ff9188d75be811581bf64e7dba99f8215	81	2614544
The Black Keys	7mnBLXK823vNxN3UWB7Gfz	alternative rock	https://i.scdn.co/image/d9c6db5cc59db589396be9a10c074311e327e35d	75	2604213
T.I.	4OBJLual30L7gRl5UkeRcT	dance pop	https://i.scdn.co/image/eae4a88e33baad4b4ce4605aa074c45766e94d09	80	2598619
Alejandro Sanz	5sUrlPAHlS9NEirDB8SEbF	cantautor	https://i.scdn.co/image/1316e87138e23255642187e93575af7f6b315fbf	78	2593622
The Offspring	5LfGQac0EIXyAN8aUwmNAQ	alternative metal	https://i.scdn.co/image/95bdabfcd4719c71269c626d04238dbf5ad8718d	77	2581555
Rick Ross	1sBkRIssrMs1AbVkOJbc7a	dirty south rap	https://i.scdn.co/image/2a3924bf569d31979ac5dcd999503d51614a1ff9	79	2565985
Hardwell	6BrvowZBreEkXzJQMpL174	big room	https://i.scdn.co/image/e05412842611fdfaf64b65acfd5d46a7da265b46	75	2549145
Pharrell Williams	2RdwBSPQiwcmiDo9kixcl8	dance pop	https://i.scdn.co/image/249c9725cd900c562d8d70d29c15b234dd7c04b1	82	2547550
Wolfgang Amadeus Mozart	4NJhFmfw43RLBLjQvxDuRS	classical	https://i.scdn.co/image/9bf940bd1f89a20b349c0f74d06cff0106532f65	76	2545605
Frank Sinatra	1Mxqyy3pSjf8kZZL4QVxS0	adult standards	https://i.scdn.co/image/fc4e0f474fb4c4cb83617aa884dc9fd9822d4411	82	2543542
Marvin Gaye	3koiLjNrgRTNbOwViDipeA	classic soul	https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434	76	2540030
Three Days Grace	2xiIXseIJcq3nG7C8fHeBj	alternative metal	https://i.scdn.co/image/2a9ec8d494f8d0a52fd67c3239efc2b9e79a4ced	77	2539205
B I G B A N G	4Kxlr1PRlDKEB0ekOCyHgX	j-pop	https://i.scdn.co/image/29e1fb0593d84c221e9447c6da7da5eff203e37a	71	2530430
Ludmilla	3CDoRporvSjdzTrm99a3gi	baile pop	https://i.scdn.co/image/5d98ebd15da433d3754838a6d8c5e01c5a0468b1	70	2519035
J Alvarez	6XFITTl7cFTdopDY3lUdlY	latin	https://i.scdn.co/image/214c9c74442a0b9cda3ca3581f2721bf2c172169	71	2516951
Tim Mc Graw	6roFdX1y5BYSbp60OTJWMd	contemporary country	https://i.scdn.co/image/30c119be53aa255c989d85015648b99a7989852b	75	2496342
Liam Payne	5pUo3fmmHT8bhCyHE52hA6	dance pop	https://i.scdn.co/image/e211af8a90dca3e2f83632cbcf25d51355f367de	80	2488827
The Neighbourhood	77SW9BnxLY8rJ0RciFqkHh	modern alternative rock	https://i.scdn.co/image/7880e6831c1b83030a4c261f46386b04003b0a97	79	2480353
Train	3FUY2gzHeIiaesXtOAdB7A	neo mellow	https://i.scdn.co/image/f0757afdaaccc60dcf993b5331479335c2f4945b	76	2470147
Carlos Vives	4vhNDa5ycK0ST968ek7kRr	champeta	https://i.scdn.co/image/12fb1cb99738a65d206a30f69f7490638443cad9	77	2469843
Ice Cube	3Mcii5XWf6E0lrY3Uky4cA	conscious hip hop	https://i.scdn.co/image/eaf652ee5527fba04a95c8ba358fe24cca6f7987	74	2466548
Disturbed	3TOqt5oJwL9BE2NG9MEwDa	alternative metal	https://i.scdn.co/image/b57e634f63dc9a71052c5d61cafc00d221c42afb	80	2465515
Armin van Buuren	0SfsnGyD8FpIN4U4WCkBZ5	edm	https://i.scdn.co/image/ca02718b0e5c389073e8dba56417acd36f541523	80	2458948
The Strokes	0epOFNiUfyON9EYx7Tpr6V	alternative rock	https://i.scdn.co/image/83b70d344ea18f84f6fb654179e6d14ce886b716	76	2458075
Meek Mill	20sxb77xiYeusSH8cVdatc	hip hop	https://i.scdn.co/image/b217f364eae67b267b38bf46887f74437ebac006	81	2423058
Afrojack	4D75GcNG95ebPtNvoNVXhz	big room	https://i.scdn.co/image/bec25756309b1f7af565252f78709d69a8f11974	75	2384489
Ludwig van Beethoven	2wOqMjp9TyABvtHdOSOTUS	classical	https://i.scdn.co/image/db022999443da6f89e250086329d98b17399b346	73	2382081
Of Monsters and Men	4dwdTW1Lfiq0cM8nBAqIIz	folk-pop	https://i.scdn.co/image/0d2156278c6aaaa75246b43f9dddb93f1c2645e1	72	2369540
Alesso	4AVFqumd2ogHFlRbKIjp1t	big room	https://i.scdn.co/image/021f014a6809e5b7f1ef1c18bf247fd9ccacb193	81	2367906
Rage Against The Machine	2d0hyoQ5ynDBnkvAbJKORj	alternative metal	https://i.scdn.co/image/ddb4a2ad4585d914d9e6993f6ddf50d33e48089e	74	2363751
will.i.am	085pc2PYOi8bGKj0PNjekA	dance pop	https://i.scdn.co/image/d9e6047498dc100048c4597be2aa1d20ebf6df40	75	2355127
Papa Roach	4RddZ3iHvSpGV4dvATac9X	alternative metal	https://i.scdn.co/image/e184cd129d927e93a55935f6f3c4345fbb8ec8b6	75	2346182
Foster The People	7gP3bB2nilZXLfPHJhMdvc	indie pop	https://i.scdn.co/image/82babf927d68d75373df483836b21aa4bf9446d0	77	2340777
"Tyler, The Creator"	4V8LLVI7PbaPR0K2TGSxFF	hip hop	https://i.scdn.co/image/26e10f3fd0573e87a83e6611428b01420865d1f9	82	2338266
Eric Clapton	6PAt558ZEZl0DmdXlnjMgD	album rock	https://i.scdn.co/image/4848283fa07f0846bd312fa9d49dae7ef6da3fff	75	2316666
Gucci Mane	13y7CgLHjMVRMDqxdx0Xdo	dirty south rap	https://i.scdn.co/image/e8eeadc5509005396978782adedc3cb3e924bc4d	88	2301565
Rammstein	6wWVKhxIU2cEi0K81v7HvP	alternative metal	https://i.scdn.co/image/822116868efffead1b4ffcc9332ee2d938db0278	78	2297214
Florida Georgia Line	3b8QkneNDz4JHKKKlLgYZg	contemporary country	https://i.scdn.co/image/356ea40eb2d3f688a0f542ebc685f8c111f2c043	83	2296490
Eagles	0ECwFtbIWEVNwjlrfc6xoL	album rock	https://i.scdn.co/image/6b215464b769958ef1d7d9f163e3f49ebacf8842	78	2290075
Galantis	4sTQVOfp9vEMCemLw50sbu	big room	https://i.scdn.co/image/5f57c69e2c34edb9847af7ada2e67449d1754df1	77	2280336
Chayanne	1JbemQ1fPt2YmSLjAFhPBv	latin	https://i.scdn.co/image/3bd57d6f674f1f8a88a7ddccd587ff37b93655fa	73	2270133
Macklemore & Ryan Lewis	5BcAKTbp20cv7tC5VqPFoC	dance pop	https://i.scdn.co/image/aa77c545af000003e22621637813e2e7c65c4203	76	2260652
Limp Bizkit	165ZgPlLkK7bf5bDoFc6Sb	alternative metal	https://i.scdn.co/image/4654955890cb62a6abe9daadfd2b3ecdee8036e4	74	2251528
Lady Antebellum	32WkQRZEVKSzVAAYqukAEA	contemporary country	https://i.scdn.co/image/88b0ff1881db3856214d8de4b7e5c986bc9dfcf0	70	2247622
Jack Johnson	3GBPw9NK25X1Wt2OUvOwY3	neo mellow	https://i.scdn.co/image/71f76e2a7c52cabc26ed9af7acc664724d5e0023	80	2217405
French Montana	6vXTefBL93Dj5IqAWq6OTv	hip hop	https://i.scdn.co/image/dff7f6882667ab9a7b9a8772831ca060e9fc75c8	87	2196881
Creedence Clearwater Revival	3IYUhFvPQItj6xySrBmZkd	album rock	https://i.scdn.co/image/a02c89d6abef58ad10832020c06f6a8a38dd9a32	79	2189617
Tiago Iorc	4iWkwAVzssjb8XgxdoOL6M	brazilian rock	https://i.scdn.co/image/bd5c0905e33f3505f03febc6095ec828fa3c9908	69	2187881
Kenny Chesney	3grHWM9bx2E9vwJCdlRv9O	contemporary country	https://i.scdn.co/image/f828755d53152d96a251fed0758d99db8682a0ae	75	2181058
S Z A	7tYKF4w9nC0nq9CsPZTHyP	hip hop	https://i.scdn.co/image/e1e46c441024525643a19402b3a12188de219420	83	2165941
The Police	5NGO30tJxFlKixkPSgXcFE	album rock	https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3	77	2152420
Sc Hoolboy Q	5IcR3N7QB1j6KBL8eImZ8m	gangster rap	https://i.scdn.co/image/36447c3a3adfb908867fe2a8679cc3fb92b8ecab	78	2148809
The Fray	0zOcE3mg9nS6l3yxt1Y0bK	modern rock	https://i.scdn.co/image/7ef82e06e47b33e302ca2503f3decfbf9c7f2fff	75	2131568
Anne-Marie	1zNqDE7qDGCsyzJwohVaoX	dance pop	https://i.scdn.co/image/0668ad650a90a91a6784f46e6f17c5d77b97c48b	87	2124782
Gotye	2AsusXITU8P25dlRNhcAbG	australian alternative rock	https://i.scdn.co/image/713664fded8bdd28ed84f4b2054815af92999b9c	68	2123954
A Boogie Wit da Hoodie	31W5EY0aAly4Qieq6OFu6I	hip hop	https://i.scdn.co/image/4c48b88ec7595720c4be124569a94621fc61ccec	81	2119555
Mon Laferte	4boI7bJtmB1L3b1cuL75Zr	latin alternative	https://i.scdn.co/image/ab133b15184a76decdd44afe1d730c4438d03845	76	2119217
deadmau5	2CIMQHirSU0MQqyYHq0eOx	big room	https://i.scdn.co/image/86e8991077d6ce237be8f24dbc65e90f2e1f2a43	72	2111886
Sean Paul	3Isy6kedDrgPYoTS1dazA9	dance pop	https://i.scdn.co/image/2b630d40e1dc16992fe7cea9e5d9368f320ed311	83	2107429
Sabrina Carpenter	74KM79TiuVKeVCqs8QtB0B	dance pop	https://i.scdn.co/image/2dfd381d6b8646f579f445ad9f53dbabd0604e20	74	2094935
John Lennon	4x1nvY2FN8jxqAFA0DA02H	album rock	https://i.scdn.co/image/235453df655ab34025d1c49fab757ba45fd0ac8a	73	2085633
Elton John	3PhoLpVuITZKcymswpck5b	glam rock	https://i.scdn.co/image/f50ae3e5cf3637c5f486b6205468c245644be36e	82	2083609
The Who	67ea9eGLXYMsO2eYQRui3w	album rock	https://i.scdn.co/image/92a5ad894b73b9e63739eb36a0500e86b2588353	72	2075535
alt-J	3XHO7cRUPCLOr6jwp8vsx5	indie rock	https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51	75	2067257
Breaking Benjamin	5BtHciL0e0zOP7prIHn3pP	alternative metal	https://i.scdn.co/image/1f742684b90d170fa5de0d6437971ee5e3920b9e	75	2066017
Tame Impala	5INjqkS1o8h1imAzPqGZBb	australian alternative rock	https://i.scdn.co/image/d258f00c11f658bc5d3fbe0b5491200996836e86	77	2064941
Van Halen	2cnMpRsOVqtPMfq7YiFE6K	album rock	https://i.scdn.co/image/40982a5747afcbff089b1031e96c883c3b009066	74	2058377
Deep Purple	568ZhdwyaiCyOGJRtNYhWf	album rock	https://i.scdn.co/image/29953d234b5cc812692a11f0f55979f7d243a146	70	2041619
Juice W R L D	4MCBfE4596Uoi2O4DtmEMz	rap	https://i.scdn.co/image/720efb5ff3d6a50ef776a4e01cb1f182962b0f20	93	2040476
Evanescence	5nGIFgo0shDenQYSE0Sn7c	alternative metal	https://i.scdn.co/image/a07dfbe4aad27996188bc551e7b0556db20e07e5	73	2027875
Kevin Gates	1gPhS1zisyXr5dHTYZyiMe	hip hop	https://i.scdn.co/image/aa9271394a43092254f6acf6745b1c2bf663fef6	82	2019823
Thirty Seconds To Mars	0RqtSIYZmd4fiBKVFqyIqD	modern rock	https://i.scdn.co/image/77c0b320fcd21be3329a0b2251409a2081247b57	73	1999226
Jhene Aiko	5ZS223C6JyBfXasXxrRqOk	dance pop	https://i.scdn.co/image/ec0acd56a9eaa79b3dfd7188fe8f952511600048	79	1990511
Kid Ink	6KZDXtSj0SzGOV705nNeh3	dance pop	https://i.scdn.co/image/8af7d1b21d022b4b0540a2ea1d7f6ad941e629a0	76	1966611
Juanes	0UWZUmn7sybxMCqrw9tGa7	colombian pop	https://i.scdn.co/image/b1fa663bfc11d5127da1191c61759727b399dba3	78	1963761
Kehlani	0cGUm45nv7Z6M6qdXYQGTX	dance pop	https://i.scdn.co/image/322f3e62a60ffd0c3dafa39301abb93ec1f955da	82	1915812
Passenger	0gadJ2b9A4SKsB1RFkBb66	neo mellow	https://i.scdn.co/image/78771cc16b6c1793963ce776a3eb9f186bd327fe	77	1900173
3 Doors Down	2RTUTCvo6onsAnheUk3aL9	alternative metal	https://i.scdn.co/image/b6bde9a790ba351ba6304519df301ff909a69550	73	1885541
Paul Mc Cartney	4STHEaNw4mPZ2tzheohgXB	album rock	https://i.scdn.co/image/2e9e61aa45f32c8d6c35a7e407d50ce1256df210	77	1878986
Playboi Carti	699OTQXzgjhIYAHMy9RyPD	hip hop	https://i.scdn.co/image/d3c4c2a06332c88e967387b38177d17d20e2331b	81	1850013
Johann Sebastian Bach	5aIqB5nVVvmFsvSdExz408	baroque	https://i.scdn.co/image/a2ec08fe69ecec2748fbc764aede8f1b03ae8f88	78	1848365
Dire Straits	0WwSkZ7LtFUFjGjMZBMt6T	album rock	https://i.scdn.co/image/54a86ecf1de16b17e2ed000a9ca8a1590c9a3b80	76	1831966
Clean Bandit	6MDME20pz9RveH9rEXvrOM	dance pop	https://i.scdn.co/image/08a4e4c0edda46a1ab4c9ee851f8fa567741d7e6	85	1831219
Bruce Springsteen	3eqjTLE0HfPfh78zjh6TqT	heartland rock	https://i.scdn.co/image/1619030288a352d9e5d78000879c8f270ba4ed17	77	1822838
Depeche Mode	762310PdDnwsDxAQxzQkfX	dance rock	https://i.scdn.co/image/2ec1d1c7a48df4244f0ba708eafd28b7afa6166b	75	1800481
All Time Low	46gyXjRIvN1NL1eCB8GBxo	pop punk	https://i.scdn.co/image/c043d3352b43022f1ccb03f664c1cb82a3e95b68	72	1797999
Ghali	3egWSWp7Y4FyCKIyvXbw7L	italian hip hop	https://i.scdn.co/image/3fb8651e1247f1ea83c3ad8f9fbda580d0d1a2d6	70	1797477
Sum 41	0qT79UgT5tY4yudH9VfsdT	alternative metal	https://i.scdn.co/image/34a52aea7e7e3a194df14ce5ca5632d1c09e4dfe	72	1786708
Alejandro Fernandez	6sq1yF0OZEWA4xoXVKW1L9	grupera	https://i.scdn.co/image/7105526f06b692308b739d2832c3f564184374da	79	1785061
Rich Homie Quan	5lHRUCqkQZCIWeX7xG4sYT	deep trap	https://i.scdn.co/image/0ba2528909a62b165800aba7a94e244ec449afaa	73	1779619
Megadeth	1Yox196W7bzVNZI7RBaPnf	album rock	https://i.scdn.co/image/cdc26c67ffe1c377e0521435eb4a46ce0ec23876	70	1776933
Natalia Lafourcade	1hcdI2N1023RvSwLzTtdsp	latin alternative	https://i.scdn.co/image/364e93c37657a891cd9e58897b4eb0c48ccf3629	77	1776144
Marilyn Manson	2VYQTNDsvvKN9wmU5W7xpj	alternative metal	https://i.scdn.co/image/42436559ae029809674c8498f2c998e138a7a757	74	1772016
Marilyn Manson	2VYQTNDsvvKN9wmU5W7xpj	alternative metal	https://i.scdn.co/image/42436559ae029809674c8498f2c998e138a7a757	74	1772016
Hillsong United	74cb3MG0x0BOnYNW1uXYnM	ccm	https://i.scdn.co/image/5839ce3349edb15ca6e8f76ae137211e11891550	74	1767527
James Blunt	7KMqksf0UMdyA0UCf4R3ux	neo mellow	https://i.scdn.co/image/5fae108dc2929aad680ee95fe082816767ef2838	77	1763271
The Smashing Pumpkins	40Yq4vzPs9VNUrIBG5Jr2i	alternative metal	https://i.scdn.co/image/a22f3b64173ad64928fbe7b5f0c95b84a89f96c5	74	1761010
Pantera	14pVkFUHDL207LzLHtSA18	alternative metal	https://i.scdn.co/image/ab21b012c14655da99190faeada6d5ed95273c98	70	1759880
Ozzy Osbourne	6ZLTlhejhndI4Rh53vYhrY	album rock	https://i.scdn.co/image/36f527f4599e6de052149bb8f13114fac8168c90	71	1755153
T-Pain	3aQeKQSyrW4qWr35idm0cy	dance pop	https://i.scdn.co/image/dab9399b1ff1179f2b1042a6f748488938d81ed1	80	1753757
Eric Church	2IvkS5MXK0vPGnwyJsrEyV	contemporary country	https://i.scdn.co/image/f052d17f87d18447b42ddf9c31b8721461c30d44	75	1750965
Akon	0z4gvV4rjIZ9wHck67ucSV	dance pop	https://i.scdn.co/image/2654dec641e9ce23b79574dbff1189bdff5f3248	81	1736449
R. Kelly	2mxe0TnaNL039ysAj51xPQ	0	https://i.scdn.co/image/b81390065f0c65c26270a4ca1d2ceae3e30efed6	74	1729092
Robin Schulz	3t5xRXzsuZmMDkQzgOX35S	dance pop	https://i.scdn.co/image/d8fbc8947a68af06b78a82e8167bb1864374c96a	81	1726368
Tove Lo	4NHQUGzhtTLFvgF5SZesLK	dance pop	https://i.scdn.co/image/c313c8571842c5c44b0fce03cfbe85b4538c762a	80	1722054
Journey	0rvjqX7ttXeg3mTy8Xscbt	album rock	https://i.scdn.co/image/12e047ce48a870fad5852b82c81305d08be24513	75	1719415
Céline Dion	4S9EykWXhStSc15wEx8QFK	canadian pop	https://i.scdn.co/image/77215e7613ba135d71ead7c51cfd729fe41e0f03	77	1718664
Backstreet Boys	5rSXSAkZ67PYJSvpUpkOr7	boy band	https://i.scdn.co/image/c2212df3b6160f0ab0f1c8d5010e9218aab96fc0	80	1705084
Lucas Lucco	06cd30Cv9US973Ika84gDw	brazilian electronica	https://i.scdn.co/image/5ca410581cdcd085a0d8b17962b98bed2c4a734d	73	1704746
The Game	0NbfKEOTQCcwd6o7wSDOHI	dirty south rap	https://i.scdn.co/image/7e370d02207a01caef5ad536a6702037b7e7a9f3	75	1703518
A B B A	0LcJLqbBmaGUft1e9Mm8HV	europop	https://i.scdn.co/image/733e98edfdc11feea07914532603c080fa432159	79	1695842
Diplo	5fMUXHkw8R8eOP2RNVYEZX	bmore	https://i.scdn.co/image/caf16b72a826067aa55e583f07e950c10e54bd22	89	1691712
Wale	67nwj3Y5sZQLl72VNUHEYE	dirty south rap	https://i.scdn.co/image/ad19fc7b636c3e986b22947ec44dcc1c605aec70	76	1689038
Miranda Lambert	66lH4jAE7pqPlOlzUKbwA0	contemporary country	https://i.scdn.co/image/cf61e4c30a8d41e762d906346afb3648b78b1b67	70	1688062
Damso	2UwqpfQtNuhBwviIC0f2ie	belgian hip hop	https://i.scdn.co/image/a0caaef8c7400fb4a951c770760f9a4775f131fc	78	1684578
Norah Jones	2Kx7MNY7cI1ENniW7vT30N	adult standards	https://i.scdn.co/image/c369bb5ff8d1ae22f50559c8ef0b45de1a447ae8	77	1670152
Z Z Top	2AM4ilv6UzW0uMRuqKtDgN	album rock	https://i.scdn.co/image/684172db801f534639d3f047dc8095da623892e3	70	1668357
The Cure	7bu3H8JO7d0UbMoVzbo70s	dance rock	https://i.scdn.co/image/7ca743e822b80133971ccf5c70fcbd77a4f4f508	75	1667273
Lynyrd Skynyrd	4MVyzYMgTwdP7Z49wAZHx0	album rock	https://i.scdn.co/image/dce90ea7db620f12daa82d49a7015836fa1988ec	74	1658812
Lil Peep	2kCcBybjl3SAtIcwdWpUe3	emo rap	https://i.scdn.co/image/78e5cfd1a377b3d820d452c6b9e964f2e29c6430	90	1645576
Mary J. Blige	1XkoF8ryArs86LZvFOkbyr	dance pop	https://i.scdn.co/image/571753934f6679837e4f74ffc597484204542145	72	1643948
Rise Against	6Wr3hh341P84m3EI8qdn9O	alternative metal	https://i.scdn.co/image/bb54f19ac8a70161e63b460b8d28105c09e8b4e3	75	1642809
Rascal Flatts	0a1gHP0HAqALbEyxaD5Ngn	contemporary country	https://i.scdn.co/image/368476aa5a79258be59e8cfd28b4107cf2fd674b	73	1638989
The Beach Boys	3oDbviiivRWhXwIE8hxkVV	brill building pop	https://i.scdn.co/image/21d36613eec63c86c1babec16fdfa8635ee63625	74	1632461
A$A P Ferg	5dHt1vcEm9qb8fCyLcB3HL	hip hop	https://i.scdn.co/image/ea08ae0c9e60a0a416f18b02b35bb6591f62d171	80	1631816
Incubus	3YcBF2ttyueytpXtEzn1Za	alternative metal	https://i.scdn.co/image/f723e8e0109e5ef3d18f83fcbae0c81cc49bd577	72	1615574
Soundgarden	5xUf6j4upBrXZPg6AI4MRK	alternative metal	https://i.scdn.co/image/b30a969cfd4116ddbfc97f7bb964d39cdd831790	70	1613043
Aretha Franklin	7nwUJBm0HE4ZxD3f5cy5ok	christmas	https://i.scdn.co/image/c5662abce23781f86275ea6540c6e299845f8d82	75	1612908
Flume	6nxWCVXbOlEVRexSbLsTer	australian alternative rock	https://i.scdn.co/image/8d84f7b313ca9bafcefcf37d4e59a8265c7d3fff	75	1609095
The Smiths	3yY2gUcIsjMr8hjo51PoJ8	dance rock	https://i.scdn.co/image/481b980af463122013e4578c08fb8c5cbfaed1e9	74	1602742
Calle 13	0yNSzH5nZmHzeE2xn6Xshb	latin	https://i.scdn.co/image/edabfb79fbf3d71ad9d0961a7b199a1470fe5372	74	1600301
Louis Armstrong	19eLuQmk9aCobbVDHc6eek	adult standards	https://i.scdn.co/image/99f7f6998cda59a87fff6c7e27019605c783714e	73	1590801
Owl City	07QEuhtrNmmZ0zEcqE9SF6	pop	https://i.scdn.co/image/16cfd34449fabdebefffd80ab1e77678f05ffe6c	71	1578107
Dierks Bentley	7x8nK0m0cP2ksQf0mjWdPS	canadian contemporary country	https://i.scdn.co/image/579d55c439738a618c53861cfd3504666866db02	73	1574425
Phil Collins	4lxfqrEsLX6N1N4OCSkILp	mellow gold	https://i.scdn.co/image/31fbe64783eb5d493161640bd599dceafc615c6d	78	1559857
The White Stripes	4F84IBURUo98rz4r61KF70	alternative rock	https://i.scdn.co/image/189146ab2ecdc0263ac26a01fefa8da86195abfb	74	1542294
Simon & Garfunkel	70cRZdQywnSFp9pnc2WTCE	folk	https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6	74	1534249
Juicy J	5gCRApTajqwbnHHPbr2Fpi	crunk	https://i.scdn.co/image/c54d9d845e0a2a9e3e6d3874e95c899fd9dca814	80	1532899
R.E.M.	4KWTAlx2RvbpseOGMEmROg	alternative rock	https://i.scdn.co/image/3ef4b92f85f8d7b902dd2b9a31dd112fc61a6708	75	1524530
Axwell /\ Ingrosso	2XnBwblw31dfGnspMIwgWz	big room	https://i.scdn.co/image/0667dbd3c29deb0e555dcd76c7d94ae4b9a69dcf	76	1512390
Ludacris	3ipn9JLAPI5GUEo4y4jcoi	dance pop	https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d	78	1511953
Sezen Aksu	64d1rUxfizSAOE9UbMnUZd	turkish pop	https://i.scdn.co/image/3505fc0dbf4526ac3c8ae43f927f28e8e38135b2	66	1507430
Emeli Sandé	7sfgqEdoeBTjd8lQsPT3Cy	dance pop	https://i.scdn.co/image/cabc3fcf44f37399e86f48cee72ec1985c76432b	71	1504320
George Ezra	2ysnwxxNtSgbb9t1m2Ur4j	neo-singer-songwriter	https://i.scdn.co/image/f145882e808633707759012c6417264f657304be	82	1503630
Two Door Cinema Club	536BYVgOnRky0xjsPT96zl	alternative dance	https://i.scdn.co/image/53f912c9aa9be875397cde37bfc40acc0b7a58dd	72	1500818
Sam Hunt	2kucQ9jQwuD8jWdtR9Ef38	contemporary country	https://i.scdn.co/image/ec10a71b35d2f9daa9cc411389bc0e403bee2405	74	1482041
M83	63MQldklfxkjYDoUE4Tppz	indietronica	https://i.scdn.co/image/0f1019493a4236ded02508ef6c6d036f0a33d837	70	1474122
Disclosure	6nS5roXSAGhTGr34W6n7Et	house	https://i.scdn.co/image/7190450d3ad362cfb4fac1525f379711e3edda5f	75	1468847
B.o.B	5ndkK3dpZLKtBklKjxNQwT	dance pop	https://i.scdn.co/image/c8f14f414aa88b90e896b6d71aec72ea3687265c	76	1458091
Ben Howard	5schNIzWdI9gJ1QRK8SBnc	chamber pop	https://i.scdn.co/image/7ec49cdc5e055089b05e7202bfd52cdf7ab63fcf	74	1454927
Gustavo Cerati	1QOmebWGB6FdFtW7Bo3F0W	argentine rock	https://i.scdn.co/image/aab4d60bf719d23ea9da86376081e5b2903bb140	72	1449564
Vance Joy	10exVja0key0uqUkk6LJRT	indie folk	https://i.scdn.co/image/7d186c3a80955b82a8cc46fe86bdf305478629e8	79	1439189
Miles Davis	0kbYTNQb4Pb1rPbbaF0pT4	bebop	https://i.scdn.co/image/e6b1cc182b3e397d2aee084959a7e62a0c27f6bd	67	1428576
Aaliyah	0urTpYCsixqZwgNTkPJOJ4	dance pop	https://i.scdn.co/image/341693fbd0b8ed0e8ae042713598e2c9ea4870dc	62	1425811
Bullet For My Valentine	7iWiAD5LLKyiox2grgfmUT	alternative metal	https://i.scdn.co/image/60917442ba14cde2f6f1415d870622e08f7b3c34	73	1425729
The Clash	3RGLhK1IP9jnYFH4BRFJBS	classic rock	https://i.scdn.co/image/ab470b275daa38351810a1eb91d107ebdb821302	73	1423175
O N E O K R O C K	7k73EtZwoPs516ZxE72KsO	j-pop	https://i.scdn.co/image/e7adafc800f54e5b500c4fcbea9953cb14e646a6	70	1421023
Bee Gees	1LZEQNv7sE11VDY3SdxQeN	disco	https://i.scdn.co/image/1d5a05673975ba0c378cd280344e000b0b865620	76	1417545
Y G	0A0FS04o6zMoto8OKPsDwY	hip hop	https://i.scdn.co/image/69e3c869c17a25a287a5fc0b1af1e5607363053d	83	1415829
Nas	20qISvAhX20dpIbOOzGK3q	conscious hip hop	https://i.scdn.co/image/ba18d0131343ca84cb9ab0eb31f56745302bc78f	75	1410062
Jonas Blue	1HBjj22wzbscIZ9sEb5dyf	dance pop	https://i.scdn.co/image/0373af0dddf650ce68086c3480cb9ea9766bde56	85	1409471
Weezer	3jOstUTkEu2JkjvRdBA5Gu	alternative rock	https://i.scdn.co/image/2d9c08427ea2ffd4ae8a16ad5f0c39fd4d91c0be	75	1403053
Marina and the Diamonds	6CwfuxIqcltXDGjfZsMd9A	dance pop	https://i.scdn.co/image/e8a1d98cbc0e928bc373bbd32fd9c34e2cc587de	75	1393919
Freddie Mercury	4M1FpEWs2PeYfJe7xxJfhH	glam rock	https://i.scdn.co/image/1f142dc6b808dd81c6b506a51d337801d650b77d	63	1392570
Toni Braxton	3X458ddYA2YcVWuVIGGOYe	dance pop	https://i.scdn.co/image/7fbe3cd2966417a5b369a934099878faa9d8a65b	67	1386718
